Id,uid,company_name,company_description,company_industry,company_address,company_website
753,http://www.fccsingapore.com/membership/directory/account/753,B2G CONSULTING PTE LTD,"
B2G Consulting is an international supply chain management company that supports growth–oriented...
",ABC,"
                    3 Church Street 
#12-02 Samsung Hub
                    SINGAPORE 
                    049483
",http://www.b2g-consulting.com
61,http://www.fccsingapore.com/membership/directory/account/61,BACHY SOLETANCHE SINGAPORE PTE LTD,"
Bachy Soletanche Singapore is a wholly-owned subsidiary of the Soletanche Bachy group of companies....
",ABC,"
                    1 Coleman Street 
#06-09 The Adelphi
                    SINGAPORE 
                    179803
",http://www.bachy-soletanche.com.sg
1003,http://www.fccsingapore.com/membership/directory/account/1003,BAKER & MCKENZIE.WONG & LEOW,"
Baker & McKenzie.Wong & Leow is a joint law venture between Baker & McKenzie and Wong & Leow LLC, a...
",ABC,"
                    8 Marina Boulevard
#05-01 Marina Bay Financial Centre Tower 1
                    SINGAPORE 
                    018981
",http://www.bakermckenzie.com
62,http://www.fccsingapore.com/membership/directory/account/62,BALINA PTE LTD,"
ENTRE-NOUS creperie is a traditional French restaurant opened in 2008 specialised in savoury and...
",ABC,"
                    27 Seah Street
#01-01
                    SINGAPORE 
                    188383
",https://www.entrenous.sg
1194,http://www.fccsingapore.com/membership/directory/account/1194,BANK JULIUS BAER & CO. LTD,"
Julius Baer is the leading Swiss private banking group, with a focus on servicing and advising...
",ABC,"
                    7 Straits View 
#28-01 Marina One East Tower
                    SINGAPORE 
                    018936
",http://www.juliusbaer.com
1256,http://www.fccsingapore.com/membership/directory/account/1256,BANK OF SINGAPORE,"
Bank of Singapore is the dedicated private banking subsidiary of OCBC Bank. It has a strong Aa1...
",ABC,"
                    63 Market Street 
#20-00 Bank of Singapore Centre
                    SINGAPORE 
                    048942
",http://www.bankofsingapore.com
63,http://www.fccsingapore.com/membership/directory/account/63,BANQUE TRANSATLANTIQUE SINGAPORE REPRESENTATIVE OFFICE,"
Banque Transatlantique is a subsidiary company of Crédit Mutuel - CIC group. It established its...
",ABC,"
                    Frasers Tower 
182 Cecil st
#33-02
                    SINGAPORE 
                    069547
",http://expatries.banquetransatlantique.com
1518,http://www.fccsingapore.com/membership/directory/account/1518,BANSARD INTERNATIONAL (SINGAPORE) PTE LTD,"
Bansard was founded in 1963 in Paris, France and Bansard International Asia was established since...
",ABC,"
                    43 Changi South Ave 2
                    SINGAPORE 
                    486164
",http://www.bansard.com
1659,http://www.fccsingapore.com/membership/directory/account/1659,BARAT DOORS ASIA Pte Ltd,"
The BARAT GROUP is a global supplier of safety related and technology based products for the...
",ABC,"
                    541 Orchard Road
#09-01 Liat Towers
                     
                    238881
",http://www.barat.com/
66,http://www.fccsingapore.com/membership/directory/account/66,BBSP PTE LTD,"
Established in 1990, with analyst teams based in Europe,  America and Asia, BBSP Research is among...
",ABC,"
                    10A Gemmill Lane
                    SINGAPORE 
                    069251
",http://www.bbspresearch.com
1635,http://www.fccsingapore.com/membership/directory/account/1635,"BD ASIA CONSULTING CO., LTD","
BD Asia Consulting is a business consulting firm focusing on Asia Pacific region especially China...
",ABC,"
                    6/F Century Tower, 210 Century Avenue, Shanghai 200120
                    CHINA 
                    200120
",http://www.bdasiaconsulting.com
604,http://www.fccsingapore.com/membership/directory/account/604,BE AQUA PTE LTD,"
Be Aqua is the exclusive distributor of innovative aqua fitness equipment and swimming pool...
",ABC,"
                    18 Leicester Road 
#04-01 Platinum Edge
                    SINGAPORE 
                    358847
",http://www.beaqua.com.sg
1615,http://www.fccsingapore.com/membership/directory/account/1615,BEAM MACHINES PTE LTD,"
Pioneer in designing and producing industrial metal additive manufacturing machines using the DED...
",ABC,"
                    5 Shenton Way, 
# 22-04 UIC Building
                    SINGAPORE 
                    068808
",https://www.beam-machines.com/
48,http://www.fccsingapore.com/membership/directory/account/48,BELLEPOQUE,"
Bellepoque is a public company limited by guarantee (non profit) founded by Sabrina Candeloro Zuber...
",ABC,"
                    21 Jalan Kelawar
                    SINGAPORE 
                    249262
",http://www.bellepoque.com.sg
1189,http://www.fccsingapore.com/membership/directory/account/1189,BELOW THE WIND PTE LTD (BAWAH ISLAND),"
Bawah Private Island is being developed as an ecologically sound destination with the preservation...
",ABC,"
                    13A Duxton Hill
                    SINGAPORE 
                    089595
",http://bawahisland.com
1306,http://www.fccsingapore.com/membership/directory/account/1306,BERNARDAUD REPRESENTATIVE OFFICE IN SINGAPORE,"
BERNARDAUD company was created in Limoges, France in 1863. Our company is manufacturing and...
",ABC,"
                    541 Orchard Road 
# 09-01 Liat Towers
                    SINGAPORE 
                    238881
",www.bernardaud.com/fr
69,http://www.fccsingapore.com/membership/directory/account/69,BETHE1 PTE LTD,"
BeThe1 is a high quality recruitment consulting firm in Fashion, Beauty & Retail specialised in...
",ABC,"
                    3/F, 27 Mohamed Sultan Road,
                    SINGAPORE 
                    238971
",http://www.BeThe1.com
1451,http://www.fccsingapore.com/membership/directory/account/1451,BEYOND DESIGN APAC PTE LTD,"
Beyond Design is an international retail agency 100 % dedicated to retail project management.
The...
",ABC,"
                    5 Shenton Way 
#10-01 UIC Building 
#10-01
                    SINGAPORE 
                    068808
",http://www.bdesign-global.com
1057,http://www.fccsingapore.com/membership/directory/account/1057,BI WORLDWIDE ASIA PACIFIC,"
At BI Worldwide, we partner with you, using the principles of behavioral economics, to develop...
",ABC,"
                    10 Ubi Crescent, 
#04-50 Ubi Techpark (Lobby C)
                    SINGAPORE 
                    408564
",www.biworldwide.com/en-sg
1307,http://www.fccsingapore.com/membership/directory/account/1307,BIC PRODUCT (ASIA) PTE LTD,"
BIC® products are known and appreciated all over the world for their quality, affordability and...
",ABC,"
                    991 Alexandra Rd 
#01-04
                    SINGAPORE 
                    119964
",https://asia.bicworld.com/
1639,http://www.fccsingapore.com/membership/directory/account/1639,BIENVENUE FACTORY PTE LTD,"
Bienvenue is a retail agency dedicated to the retail experience, the development of skills and the...
",ABC,"
                    28C Stanley Street
                    SINGAPORE 
                    068737
",http://bienvenue.sg
859,http://www.fccsingapore.com/membership/directory/account/859,BIOMÉRIEUX SINGAPORE PTE LTD,"
bioMérieux, a major player of in vitro diagnostics and world leader in clinical microbiology and...
",ABC,"
                    11 Biopolis Way Helios 
#10-04
                    SINGAPORE 
                    138667
",http://www.biomerieux-asean.com
71,http://www.fccsingapore.com/membership/directory/account/71,BISTRO DU VIN PTE LTD,"
Bistro du Vin Private Limited is a joint Venture between the Les Amis Group of Restaurant and...
",ABC,"
                    1 Scotts Road, 
#01-16 Shaw Centre
                    SINGAPORE 
                    228208
",http://www.bistroduvin.com.sg
72,http://www.fccsingapore.com/membership/directory/account/72,BITSMEDIA PTE LTD,"
Established in 2009, Bitsmedia develops and publishes Muslim Pro, the world leading Muslim mobile...
",ABC,"
                    51 Goldhill Plaza 
#21-02
                    SINGAPORE 
                    308900
",http://www.bitsmedia.com
73,http://www.fccsingapore.com/membership/directory/account/73,BLACK ALBATROS,"
Black Albatros – Art direction of creations and publications opened in 2007.

Geneviève...
",ABC,"
                    47 Goodman Road  
                    SINGAPORE 
                    439063
",
1300,http://www.fccsingapore.com/membership/directory/account/1300,BLONK ASIA PTE LTD,"
Blonk Group is a digital talent acquisition firm. We provide highly competitive and efficient...
",ABC,"
                    1 Coleman Street 
#10-06 The Adelphi
                    SINGAPORE 
                    179803
",http://www.blonk.co
1425,http://www.fccsingapore.com/membership/directory/account/1425,BLUEBELL SINGAPORE PTE LTD,"
Since 1954, Bluebell has been marketing and promoting imported products of the highest quality...
",ABC,"
                    435 Orchard Road
#10-05 Wisma Atria
                    SINGAPORE 
                    238877
",www.bluebellgroup.com
1303,http://www.fccsingapore.com/membership/directory/account/1303,BLUESG PTE LTD,"
BlueSG is part of BlueSolutions which is the company that manages the electrical storage operations...
",ABC,"
                    16 Science Park Drive 
#04-01
                    SINGAPORE 
                    118227
",http://www.bluesg.com.sg
74,http://www.fccsingapore.com/membership/directory/account/74,BNP PARIBAS,"
BNP Paribas established its presence in Singapore in 1968. The Group offers a wide range of...
",ABC,"
                    20 Collyer Quay 
#01-01
                    SINGAPORE 
                    049319
",http://www.bnpparibas.com.sg
75,http://www.fccsingapore.com/membership/directory/account/75,BNP PARIBAS SINGAPORE BRANCH,"
BNP Paribas Wealth Management (www.wealthmanagement.bnpparibas.com) is a leading global private...
",ABC,"
                    10 Collyer Quay 
#35-01 Ocean Financial Centre
                    SINGAPORE 
                    049315
",https://wealthmanagement.bnpparibas/asia/
